hour,month,weekday,year,grupo
23,11,2,2005,2
0,11,3,2005,1
1,11,1,2005,1
2,11,1,2005,1
3,11,1,2005,1
4,11,1,2005,1
5,11,1,2005,1
6,11,1,2005,2
7,11,1,2005,2
8,11,1,2005,3
9,11,1,2005,3
10,11,1,2005,3
11,11,1,2005,3
12,11,1,2005,3
13,11,1,2005,3
14,11,1,2005,3
15,11,1,2005,2
16,11,1,2005,2
17,11,1,2005,2
18,11,1,2005,3
19,11,1,2005,3
20,11,1,2005,3
21,11,1,2005,3
22,11,1,2005,2
23,11,1,2005,2
0,11,2,2005,1
1,11,0,2005,1
2,11,0,2005,1
3,11,0,2005,1
4,11,0,2005,1
5,11,0,2005,1
6,11,0,2005,1
7,11,0,2005,2
8,11,0,2005,3
9,11,0,2005,3
10,11,0,2005,3
11,11,0,2005,3
12,11,0,2005,2
13,11,0,2005,2
14,11,0,2005,2
15,11,0,2005,2
16,11,0,2005,2
17,11,0,2005,2
18,11,0,2005,3
19,11,0,2005,3
20,11,0,2005,3
21,11,0,2005,3
22,11,0,2005,3
23,11,0,2005,2
0,11,1,2005,2
1,11,6,2005,0
2,11,6,2005,0
3,11,6,2005,0
4,11,6,2005,0
5,11,6,2005,0
6,11,6,2005,0
7,11,6,2005,0
8,11,6,2005,1
9,11,6,2005,1
10,11,6,2005,1
11,11,6,2005,1
12,11,6,2005,1
13,11,6,2005,1
14,11,6,2005,1
15,11,6,2005,1
16,11,6,2005,1
17,11,6,2005,1
18,11,6,2005,2
19,11,6,2005,2
20,11,6,2005,2
21,11,6,2005,2
22,11,6,2005,2
23,11,6,2005,1
0,11,0,2005,1
1,11,5,2005,1
2,11,5,2005,1
3,11,5,2005,1
4,11,5,2005,0
5,11,5,2005,0
6,11,5,2005,1
7,11,5,2005,1
8,11,5,2005,1
9,11,5,2005,2
10,11,5,2005,2
11,11,5,2005,2
12,11,5,2005,2
13,11,5,2005,2
14,11,5,2005,2
15,11,5,2005,1
16,11,5,2005,1
17,11,5,2005,1
18,11,5,2005,2
19,11,5,2005,2
20,11,5,2005,2
21,11,5,2005,2
22,11,5,2005,1
23,11,5,2005,1
0,11,6,2005,1
1,11,4,2005,1
2,11,4,2005,1
3,11,4,2005,1
4,11,4,2005,1
5,11,4,2005,1
6,11,4,2005,2
7,11,4,2005,3
8,11,4,2005,3
9,11,4,2005,3
10,11,4,2005,3
11,11,4,2005,3
12,11,4,2005,2
13,11,4,2005,2
14,11,4,2005,2
15,11,4,2005,2
16,11,4,2005,2
17,11,4,2005,2
18,11,4,2005,2
19,11,4,2005,2
20,11,4,2005,2
21,11,4,2005,2
22,11,4,2005,2
23,11,4,2005,2
0,11,5,2005,1
1,11,3,2005,2
2,11,3,2005,1
3,11,3,2005,1
4,11,3,2005,1
5,11,3,2005,2
6,11,3,2005,2
7,11,3,2005,3
8,11,3,2005,3
9,11,3,2005,3
10,11,3,2005,3
11,11,3,2005,3
12,11,3,2005,3
13,11,3,2005,2
14,11,3,2005,2
15,11,3,2005,2
16,11,3,2005,2
17,11,3,2005,2
18,11,3,2005,2
19,11,3,2005,3
20,11,3,2005,3
21,11,3,2005,3
22,11,3,2005,2
23,11,3,2005,2
0,11,4,2005,2
1,11,2,2005,1
2,11,2,2005,1
3,11,2,2005,1
4,11,2,2005,1
5,11,2,2005,1
6,11,2,2005,2
7,11,2,2005,3
8,11,2,2005,3
9,11,2,2005,3
10,11,2,2005,3
11,11,2,2005,3
12,11,2,2005,3
13,11,2,2005,2
14,11,2,2005,2
15,11,2,2005,2
16,11,2,2005,2
17,11,2,2005,2
18,11,2,2005,3
19,11,2,2005,3
20,11,2,2005,3
21,11,2,2005,3
22,11,2,2005,3
23,11,2,2005,2
0,11,3,2005,2
1,11,1,2005,1
2,11,1,2005,1
3,11,1,2005,1
4,11,1,2005,1
5,11,1,2005,1
6,11,1,2005,2
7,11,1,2005,3
8,11,1,2005,3
9,11,1,2005,3
10,11,1,2005,3
11,11,1,2005,3
12,11,1,2005,3
13,11,1,2005,3
14,11,1,2005,3
15,11,1,2005,2
16,11,1,2005,2
17,11,1,2005,2
18,11,1,2005,3
19,11,1,2005,3
20,11,1,2005,3
21,11,1,2005,3
22,11,1,2005,3
23,11,1,2005,2
0,11,2,2005,2
1,10,0,2005,1
2,10,0,2005,1
3,10,0,2005,1
4,10,0,2005,1
5,10,0,2005,1
6,10,0,2005,2
7,10,0,2005,3
8,10,0,2005,3
9,10,0,2005,3
10,10,0,2005,3
11,10,0,2005,3
12,10,0,2005,3
13,10,0,2005,2
14,10,0,2005,2
15,10,0,2005,2
16,10,0,2005,2
17,10,0,2005,2
18,10,0,2005,2
19,10,0,2005,3
20,10,0,2005,3
21,10,0,2005,3
22,10,0,2005,2
23,10,0,2005,2
0,11,1,2005,2
1,10,6,2005,1
3,10,6,2005,1
4,10,6,2005,1
5,10,6,2005,1
6,10,6,2005,1
7,10,6,2005,2
8,10,6,2005,2
9,10,6,2005,2
10,10,6,2005,2
11,10,6,2005,2
12,10,6,2005,2
13,10,6,2005,1
14,10,6,2005,1
15,10,6,2005,1
16,10,6,2005,1
17,10,6,2005,1
18,10,6,2005,2
19,10,6,2005,2
20,10,6,2005,2
21,10,6,2005,2
22,10,6,2005,2
23,10,6,2005,2
0,10,0,2005,1
1,10,5,2005,2
2,10,5,2005,2
3,10,5,2005,2
4,10,5,2005,2
5,10,5,2005,2
6,10,5,2005,2
7,10,5,2005,2
8,10,5,2005,2
9,10,5,2005,3
10,10,5,2005,3
11,10,5,2005,3
12,10,5,2005,2
13,10,5,2005,2
14,10,5,2005,2
15,10,5,2005,2
16,10,5,2005,2
17,10,5,2005,2
18,10,5,2005,1
19,10,5,2005,2
20,10,5,2005,2
21,10,5,2005,2
22,10,5,2005,2
23,10,5,2005,2
0,10,6,2005,2
1,10,4,2005,2
2,10,4,2005,2
3,10,4,2005,1
4,10,4,2005,1
5,10,4,2005,2
6,10,4,2005,2
7,10,4,2005,3
8,10,4,2005,3
9,10,4,2005,3
10,10,4,2005,3
11,10,4,2005,3
12,10,4,2005,3
13,10,4,2005,3
14,10,4,2005,3
15,10,4,2005,2
16,10,4,2005,2
17,10,4,2005,2
18,10,4,2005,2
19,10,4,2005,3
20,10,4,2005,3
21,10,4,2005,3
22,10,4,2005,3
23,10,4,2005,2
0,10,5,2005,2
1,10,3,2005,2
2,10,3,2005,2
3,10,3,2005,2
4,10,3,2005,2
5,10,3,2005,2
6,10,3,2005,2
7,10,3,2005,3
8,10,3,2005,4
9,10,3,2005,4
10,10,3,2005,3
11,10,3,2005,3
12,10,3,2005,3
13,10,3,2005,3
14,10,3,2005,3
15,10,3,2005,3
16,10,3,2005,2
17,10,3,2005,2
18,10,3,2005,3
19,10,3,2005,3
20,10,3,2005,3
21,10,3,2005,3
22,10,3,2005,3
23,10,3,2005,3
0,10,4,2005,2
1,10,2,2005,2
2,10,2,2005,1
3,10,2,2005,1
4,10,2,2005,1
5,10,2,2005,2
6,10,2,2005,2
7,10,2,2005,3
8,10,2,2005,3
9,10,2,2005,3
10,10,2,2005,3
11,10,2,2005,3
12,10,2,2005,3
13,10,2,2005,3
14,10,2,2005,3
15,10,2,2005,3
16,10,2,2005,2
17,10,2,2005,2
18,10,2,2005,3
19,10,2,2005,3
20,10,2,2005,3
21,10,2,2005,3
22,10,2,2005,3
23,10,2,2005,3
0,10,3,2005,2
1,10,1,2005,2
2,10,1,2005,1
3,10,1,2005,1
4,10,1,2005,1
5,10,1,2005,1
6,10,1,2005,2
7,10,1,2005,3
8,10,1,2005,3
9,10,1,2005,3
10,10,1,2005,3
11,10,1,2005,3
12,10,1,2005,3
13,10,1,2005,3
14,10,1,2005,3
15,10,1,2005,3
16,10,1,2005,3
17,10,1,2005,3
18,10,1,2005,3
19,10,1,2005,3
20,10,1,2005,4
21,10,1,2005,3
22,10,1,2005,3
23,10,1,2005,3
0,10,2,2005,2
1,10,0,2005,1
2,10,0,2005,1
3,10,0,2005,1
4,10,0,2005,1
5,10,0,2005,1
6,10,0,2005,1
7,10,0,2005,2
8,10,0,2005,3
9,10,0,2005,3
10,10,0,2005,3
11,10,0,2005,3
12,10,0,2005,3
13,10,0,2005,3
14,10,0,2005,3
15,10,0,2005,3
16,10,0,2005,3
17,10,0,2005,3
18,10,0,2005,3
19,10,0,2005,3
20,10,0,2005,3
21,10,0,2005,3
22,10,0,2005,3
23,10,0,2005,3
0,10,1,2005,2
1,10,6,2005,1
2,10,6,2005,1
3,10,6,2005,0
4,10,6,2005,0
5,10,6,2005,0
6,10,6,2005,0
7,10,6,2005,1
8,10,6,2005,1
9,10,6,2005,1
10,10,6,2005,1
11,10,6,2005,1
12,10,6,2005,1
13,10,6,2005,1
14,10,6,2005,1
15,10,6,2005,1
16,10,6,2005,1
17,10,6,2005,1
18,10,6,2005,1
19,10,6,2005,2
20,10,6,2005,2
21,10,6,2005,2
22,10,6,2005,2
23,10,6,2005,2
0,10,0,2005,1
1,10,5,2005,1
2,10,5,2005,1
3,10,5,2005,1
4,10,5,2005,0
5,10,5,2005,0
6,10,5,2005,0
7,10,5,2005,1
8,10,5,2005,1
9,10,5,2005,1
10,10,5,2005,2
11,10,5,2005,2
12,10,5,2005,2
13,10,5,2005,2
14,10,5,2005,2
15,10,5,2005,2
16,10,5,2005,2
17,10,5,2005,2
18,10,5,2005,2
19,10,5,2005,2
20,10,5,2005,2
21,10,5,2005,2
22,10,5,2005,2
23,10,5,2005,1
0,10,6,2005,1
1,10,4,2005,1
2,10,4,2005,1
3,10,4,2005,1
4,10,4,2005,1
5,10,4,2005,1
6,10,4,2005,1
7,10,4,2005,2
8,10,4,2005,2
9,10,4,2005,2
10,10,4,2005,2
11,10,4,2005,3
12,10,4,2005,3
13,10,4,2005,2
14,10,4,2005,2
15,10,4,2005,2
16,10,4,2005,2
17,10,4,2005,2
18,10,4,2005,2
19,10,4,2005,2
20,10,4,2005,2
21,10,4,2005,2
22,10,4,2005,2
23,10,4,2005,2
0,10,5,2005,1
1,10,3,2005,1
2,10,3,2005,1
3,10,3,2005,1
4,10,3,2005,1
5,10,3,2005,1
6,10,3,2005,1
7,10,3,2005,2
8,10,3,2005,2
9,10,3,2005,2
10,10,3,2005,2
11,10,3,2005,2
12,10,3,2005,3
13,10,3,2005,3
14,10,3,2005,3
15,10,3,2005,3
16,10,3,2005,2
17,10,3,2005,2
18,10,3,2005,3
19,10,3,2005,3
20,10,3,2005,3
21,10,3,2005,3
22,10,3,2005,3
23,10,3,2005,2
0,10,4,2005,2
1,10,2,2005,1
2,10,2,2005,1
3,10,2,2005,1
4,10,2,2005,1
5,10,2,2005,1
6,10,2,2005,1
7,10,2,2005,2
8,10,2,2005,2
9,10,2,2005,2
10,10,2,2005,2
11,10,2,2005,2
12,10,2,2005,2
13,10,2,2005,2
14,10,2,2005,2
15,10,2,2005,2
16,10,2,2005,2
17,10,2,2005,2
18,10,2,2005,2
19,10,2,2005,2
20,10,2,2005,3
21,10,2,2005,3
22,10,2,2005,2
23,10,2,2005,2
0,10,3,2005,1
1,10,1,2005,1
2,10,1,2005,1
3,10,1,2005,1
4,10,1,2005,1
5,10,1,2005,1
6,10,1,2005,1
7,10,1,2005,2
8,10,1,2005,2
9,10,1,2005,2
10,10,1,2005,2
11,10,1,2005,2
12,10,1,2005,2
13,10,1,2005,2
14,10,1,2005,2
15,10,1,2005,2
16,10,1,2005,2
17,10,1,2005,2
18,10,1,2005,2
19,10,1,2005,2
20,10,1,2005,3
21,10,1,2005,3
22,10,1,2005,2
23,10,1,2005,2
0,10,2,2005,1
1,10,0,2005,1
2,10,0,2005,0
3,10,0,2005,0
4,10,0,2005,0
5,10,0,2005,1
6,10,0,2005,1
7,10,0,2005,2
8,10,0,2005,2
9,10,0,2005,2
10,10,0,2005,2
11,10,0,2005,2
12,10,0,2005,2
13,10,0,2005,2
14,10,0,2005,2
15,10,0,2005,2
16,10,0,2005,2
17,10,0,2005,2
18,10,0,2005,2
19,10,0,2005,2
20,10,0,2005,3
21,10,0,2005,3
22,10,0,2005,2
23,10,0,2005,2
0,10,1,2005,1
1,10,6,2005,0
2,10,6,2005,0
3,10,6,2005,0
4,10,6,2005,0
5,10,6,2005,0
6,10,6,2005,0
7,10,6,2005,0
8,10,6,2005,0
9,10,6,2005,1
10,10,6,2005,1
11,10,6,2005,1
12,10,6,2005,1
13,10,6,2005,1
14,10,6,2005,1
15,10,6,2005,1
16,10,6,2005,1
17,10,6,2005,1
18,10,6,2005,1
19,10,6,2005,1
20,10,6,2005,2
21,10,6,2005,2
22,10,6,2005,2
23,10,6,2005,1
0,10,0,2005,1
1,10,5,2005,1
2,10,5,2005,0
3,10,5,2005,0
4,10,5,2005,0
5,10,5,2005,0
6,10,5,2005,0
7,10,5,2005,1
8,10,5,2005,1
9,10,5,2005,1
10,10,5,2005,1
11,10,5,2005,1
12,10,5,2005,2
13,10,5,2005,1
14,10,5,2005,1
15,10,5,2005,1
16,10,5,2005,1
17,10,5,2005,1
18,10,5,2005,1
19,10,5,2005,1
20,10,5,2005,2
21,10,5,2005,2
22,10,5,2005,1
23,10,5,2005,1
0,10,6,2005,1
1,10,4,2005,1
2,10,4,2005,1
3,10,4,2005,1
4,10,4,2005,1
5,10,4,2005,1
6,10,4,2005,1
7,10,4,2005,2
8,10,4,2005,2
9,10,4,2005,2
10,10,4,2005,2
11,10,4,2005,2
12,10,4,2005,2
13,10,4,2005,2
14,10,4,2005,2
15,10,4,2005,2
16,10,4,2005,2
17,10,4,2005,2
18,10,4,2005,2
19,10,4,2005,2
20,10,4,2005,2
21,10,4,2005,2
22,10,4,2005,2
23,10,4,2005,2
0,10,5,2005,1
1,10,3,2005,1
2,10,3,2005,1
3,10,3,2005,1
4,10,3,2005,1
5,10,3,2005,1
6,10,3,2005,1
7,10,3,2005,2
8,10,3,2005,2
9,10,3,2005,2
10,10,3,2005,2
11,10,3,2005,2
12,10,3,2005,2
13,10,3,2005,3
14,10,3,2005,3
15,10,3,2005,3
16,10,3,2005,2
17,10,3,2005,2
18,10,3,2005,2
19,10,3,2005,2
20,10,3,2005,3
21,10,3,2005,3
22,10,3,2005,2
23,10,3,2005,2
0,10,4,2005,1
1,10,2,2005,1
2,10,2,2005,1
3,10,2,2005,1
4,10,2,2005,1
5,10,2,2005,1
6,10,2,2005,1
7,10,2,2005,2
8,10,2,2005,2
9,10,2,2005,2
10,10,2,2005,2
11,10,2,2005,2
12,10,2,2005,2
13,10,2,2005,2
14,10,2,2005,2
15,10,2,2005,2
16,10,2,2005,2
17,10,2,2005,2
18,10,2,2005,2
19,10,2,2005,2
20,10,2,2005,3
21,10,2,2005,3
22,10,2,2005,2
23,10,2,2005,2
0,10,3,2005,1
1,10,1,2005,1
2,10,1,2005,1
3,10,1,2005,1
4,10,1,2005,1
5,10,1,2005,1
6,10,1,2005,1
7,10,1,2005,2
8,10,1,2005,2
9,10,1,2005,2
10,10,1,2005,2
11,10,1,2005,2
12,10,1,2005,2
13,10,1,2005,2
14,10,1,2005,2
15,10,1,2005,2
16,10,1,2005,2
17,10,1,2005,2
18,10,1,2005,2
19,10,1,2005,2
20,10,1,2005,3
21,10,1,2005,3
22,10,1,2005,3
23,10,1,2005,2
0,10,2,2005,1
1,10,0,2005,1
2,10,0,2005,0
3,10,0,2005,0
4,10,0,2005,0
5,10,0,2005,0
6,10,0,2005,1
7,10,0,2005,1
8,10,0,2005,2
9,10,0,2005,2
10,10,0,2005,2
11,10,0,2005,2
12,10,0,2005,2
13,10,0,2005,2
14,10,0,2005,2
15,10,0,2005,2
16,10,0,2005,2
17,10,0,2005,2
18,10,0,2005,2
19,10,0,2005,2
20,10,0,2005,3
21,10,0,2005,3
22,10,0,2005,2
23,10,0,2005,2
0,10,1,2005,1
1,10,6,2005,0
2,10,6,2005,0
3,10,6,2005,0
4,10,6,2005,0
5,10,6,2005,0
6,10,6,2005,0
7,10,6,2005,0
8,10,6,2005,0
9,10,6,2005,1
10,10,6,2005,1
11,10,6,2005,1
12,10,6,2005,1
13,10,6,2005,1
14,10,6,2005,1
15,10,6,2005,1
16,10,6,2005,1
17,10,6,2005,1
18,10,6,2005,1
19,10,6,2005,1
20,10,6,2005,2
21,10,6,2005,2
22,10,6,2005,2
23,10,6,2005,1
0,10,0,2005,1
1,10,5,2005,1
2,10,5,2005,1
3,10,5,2005,0
4,10,5,2005,0
5,10,5,2005,0
6,10,5,2005,0
7,10,5,2005,1
8,10,5,2005,1
9,10,5,2005,1
10,10,5,2005,2
11,10,5,2005,2
12,10,5,2005,2
13,10,5,2005,2
14,10,5,2005,2
15,10,5,2005,2
16,10,5,2005,1
17,10,5,2005,1
18,10,5,2005,2
19,10,5,2005,2
20,10,5,2005,2
21,10,5,2005,2
22,10,5,2005,2
23,10,5,2005,1
0,10,6,2005,1
1,10,4,2005,1
2,10,4,2005,1
3,10,4,2005,1
4,10,4,2005,1
5,10,4,2005,1
6,10,4,2005,1
7,10,4,2005,2
8,10,4,2005,2
9,10,4,2005,3
10,10,4,2005,3
11,10,4,2005,3
12,10,4,2005,3
13,10,4,2005,3
14,10,4,2005,3
15,10,4,2005,2
16,10,4,2005,2
17,10,4,2005,2
18,10,4,2005,2
19,10,4,2005,2
20,10,4,2005,2
21,10,4,2005,2
22,10,4,2005,2
23,10,4,2005,2
0,10,5,2005,1
1,10,3,2005,2
2,10,3,2005,1
3,10,3,2005,1
4,10,3,2005,1
5,10,3,2005,1
6,10,3,2005,1
7,10,3,2005,2
8,10,3,2005,2
9,10,3,2005,2
10,10,3,2005,3
11,10,3,2005,3
12,10,3,2005,3
13,10,3,2005,3
14,10,3,2005,3
15,10,3,2005,4
16,10,3,2005,3
17,10,3,2005,3
18,10,3,2005,3
19,10,3,2005,3
20,10,3,2005,3
21,10,3,2005,3
22,10,3,2005,3
23,10,3,2005,3
0,10,4,2005,2
1,10,2,2005,1
2,10,2,2005,1
3,10,2,2005,1
4,10,2,2005,1
5,10,2,2005,1
6,10,2,2005,1
7,10,2,2005,2
8,10,2,2005,2
9,10,2,2005,2
10,10,2,2005,3
11,10,2,2005,3
12,10,2,2005,3
13,10,2,2005,3
14,10,2,2005,3
15,10,2,2005,4
16,10,2,2005,4
17,10,2,2005,4
18,10,2,2005,4
19,10,2,2005,4
20,10,2,2005,4
21,10,2,2005,4
22,10,2,2005,3
23,10,2,2005,3
0,10,3,2005,2
1,10,1,2005,1
2,10,1,2005,1
3,10,1,2005,1
4,10,1,2005,1
5,10,1,2005,1
6,10,1,2005,1
7,10,1,2005,2
8,10,1,2005,2
9,10,1,2005,2
10,10,1,2005,3
11,10,1,2005,3
12,10,1,2005,3
13,10,1,2005,3
14,10,1,2005,4
15,10,1,2005,4
16,10,1,2005,4
17,10,1,2005,4
18,10,1,2005,4
19,10,1,2005,4
20,10,1,2005,4
21,10,1,2005,4
22,10,1,2005,3
23,10,1,2005,3
0,10,2,2005,2
1,10,0,2005,1
2,10,0,2005,1
3,10,0,2005,1
4,10,0,2005,1
5,10,0,2005,1
6,10,0,2005,1
7,10,0,2005,2
8,10,0,2005,2
9,10,0,2005,2
10,10,0,2005,3
11,10,0,2005,3
12,10,0,2005,3
13,10,0,2005,3
14,10,0,2005,4
15,10,0,2005,4
16,10,0,2005,4
17,10,0,2005,4
18,10,0,2005,4
19,10,0,2005,4
20,10,0,2005,4
21,10,0,2005,4
22,10,0,2005,3
23,10,0,2005,3
0,10,1,2005,2
1,10,6,2005,0
2,10,6,2005,0
3,10,6,2005,0
4,10,6,2005,0
5,10,6,2005,0
6,10,6,2005,0
7,10,6,2005,0
8,10,6,2005,0
9,10,6,2005,1
10,10,6,2005,1
11,10,6,2005,1
12,10,6,2005,1
13,10,6,2005,2
14,10,6,2005,2
15,10,6,2005,2
16,10,6,2005,2
17,10,6,2005,2
18,10,6,2005,2
19,10,6,2005,2
20,10,6,2005,3
21,10,6,2005,3
22,10,6,2005,2
23,10,6,2005,2
0,10,0,2005,1
1,10,5,2005,1
2,10,5,2005,0
3,10,5,2005,0
4,10,5,2005,0
5,10,5,2005,0
6,10,5,2005,0
7,10,5,2005,0
8,10,5,2005,1
9,10,5,2005,1
10,10,5,2005,1
11,10,5,2005,1
12,10,5,2005,1
13,10,5,2005,2
14,10,5,2005,2
15,10,5,2005,2
16,10,5,2005,2
17,10,5,2005,2
18,10,5,2005,2
19,10,5,2005,2
20,10,5,2005,2
21,10,5,2005,2
22,10,5,2005,2
23,10,5,2005,1
0,10,6,2005,1
1,9,4,2005,1
2,9,4,2005,1
3,9,4,2005,0
4,9,4,2005,0
5,9,4,2005,0
6,9,4,2005,1
7,9,4,2005,2
8,9,4,2005,2
9,9,4,2005,2
10,9,4,2005,2
11,9,4,2005,2
12,9,4,2005,2
13,9,4,2005,2
14,9,4,2005,2
15,9,4,2005,2
16,9,4,2005,2
17,9,4,2005,2
18,9,4,2005,2
19,9,4,2005,2
20,9,4,2005,2
21,9,4,2005,2
22,9,4,2005,2
23,9,4,2005,1
0,10,5,2005,1
1,9,3,2005,1
2,9,3,2005,1
3,9,3,2005,1
4,9,3,2005,1
5,9,3,2005,1
6,9,3,2005,1
7,9,3,2005,2
8,9,3,2005,2
9,9,3,2005,2
10,9,3,2005,2
11,9,3,2005,2
12,9,3,2005,2
13,9,3,2005,2
14,9,3,2005,2
15,9,3,2005,2
16,9,3,2005,2
17,9,3,2005,2
18,9,3,2005,2
19,9,3,2005,2
20,9,3,2005,2
21,9,3,2005,3
22,9,3,2005,2
23,9,3,2005,2
0,9,4,2005,1
1,9,2,2005,1
2,9,2,2005,1
3,9,2,2005,1
4,9,2,2005,0
5,9,2,2005,1
6,9,2,2005,1
7,9,2,2005,2
8,9,2,2005,2
9,9,2,2005,2
10,9,2,2005,2
11,9,2,2005,2
12,9,2,2005,3
13,9,2,2005,3
14,9,2,2005,3
15,9,2,2005,3
16,9,2,2005,3
17,9,2,2005,3
18,9,2,2005,3
19,9,2,2005,3
20,9,2,2005,3
21,9,2,2005,3
22,9,2,2005,3
23,9,2,2005,3
0,9,3,2005,2
1,9,1,2005,1
2,9,1,2005,1
3,9,1,2005,1
4,9,1,2005,1
5,9,1,2005,1
6,9,1,2005,1
7,9,1,2005,2
8,9,1,2005,2
9,9,1,2005,2
10,9,1,2005,2
11,9,1,2005,3
12,9,1,2005,3
13,9,1,2005,3
14,9,1,2005,3
15,9,1,2005,3
16,9,1,2005,3
17,9,1,2005,3
18,9,1,2005,3
19,9,1,2005,3
20,9,1,2005,3
21,9,1,2005,3
22,9,1,2005,3
23,9,1,2005,2
0,9,2,2005,1
1,9,0,2005,1
2,9,0,2005,1
3,9,0,2005,1
4,9,0,2005,1
5,9,0,2005,1
6,9,0,2005,1
7,9,0,2005,2
8,9,0,2005,3
9,9,0,2005,3
10,9,0,2005,3
11,9,0,2005,3
12,9,0,2005,3
13,9,0,2005,3
14,9,0,2005,3
15,9,0,2005,3
16,9,0,2005,3
17,9,0,2005,3
18,9,0,2005,3
19,9,0,2005,3
20,9,0,2005,3
21,9,0,2005,3
22,9,0,2005,3
23,9,0,2005,2
0,9,1,2005,2
1,9,6,2005,1
2,9,6,2005,1
3,9,6,2005,1
4,9,6,2005,0
5,9,6,2005,0
6,9,6,2005,0
7,9,6,2005,1
8,9,6,2005,1
9,9,6,2005,1
10,9,6,2005,1
11,9,6,2005,2
12,9,6,2005,2
13,9,6,2005,2
14,9,6,2005,3
15,9,6,2005,3
16,9,6,2005,3
17,9,6,2005,3
18,9,6,2005,3
19,9,6,2005,3
20,9,6,2005,3
21,9,6,2005,3
22,9,6,2005,3
23,9,6,2005,2
0,9,0,2005,2
1,9,5,2005,1
2,9,5,2005,1
3,9,5,2005,1
4,9,5,2005,1
5,9,5,2005,1
6,9,5,2005,1
7,9,5,2005,1
8,9,5,2005,1
9,9,5,2005,1
10,9,5,2005,2
11,9,5,2005,2
12,9,5,2005,2
13,9,5,2005,2
14,9,5,2005,3
15,9,5,2005,3
16,9,5,2005,3
17,9,5,2005,3
18,9,5,2005,3
19,9,5,2005,3
20,9,5,2005,3
21,9,5,2005,3
22,9,5,2005,3
23,9,5,2005,2
0,9,6,2005,2
1,9,4,2005,2
2,9,4,2005,2
3,9,4,2005,1
4,9,4,2005,1
5,9,4,2005,1
6,9,4,2005,1
7,9,4,2005,2
8,9,4,2005,3
9,9,4,2005,3
10,9,4,2005,3
11,9,4,2005,3
12,9,4,2005,3
13,9,4,2005,4
14,9,4,2005,4
15,9,4,2005,4
16,9,4,2005,4
17,9,4,2005,4
18,9,4,2005,4
19,9,4,2005,3
20,9,4,2005,3
21,9,4,2005,3
22,9,4,2005,3
23,9,4,2005,2
0,9,5,2005,2
1,9,3,2005,2
2,9,3,2005,1
3,9,3,2005,1
4,9,3,2005,1
5,9,3,2005,1
6,9,3,2005,1
7,9,3,2005,2
8,9,3,2005,2
9,9,3,2005,2
10,9,3,2005,3
11,9,3,2005,3
12,9,3,2005,3
13,9,3,2005,4
14,9,3,2005,4
15,9,3,2005,4
16,9,3,2005,5
17,9,3,2005,5
18,9,3,2005,5
19,9,3,2005,4
20,9,3,2005,4
21,9,3,2005,4
22,9,3,2005,4
23,9,3,2005,3
0,9,4,2005,3
1,9,2,2005,1
2,9,2,2005,1
3,9,2,2005,1
4,9,2,2005,1
5,9,2,2005,1
6,9,2,2005,1
7,9,2,2005,2
8,9,2,2005,2
9,9,2,2005,2
10,9,2,2005,2
11,9,2,2005,3
12,9,2,2005,3
13,9,2,2005,3
14,9,2,2005,4
15,9,2,2005,4
16,9,2,2005,4
17,9,2,2005,4
18,9,2,2005,4
19,9,2,2005,4
20,9,2,2005,4
21,9,2,2005,4
22,9,2,2005,3
23,9,2,2005,3
0,9,3,2005,2
1,9,1,2005,2
2,9,1,2005,1
3,9,1,2005,1
4,9,1,2005,1
5,9,1,2005,1
6,9,1,2005,1
7,9,1,2005,2
8,9,1,2005,3
9,9,1,2005,3
10,9,1,2005,3
11,9,1,2005,3
12,9,1,2005,3
13,9,1,2005,3
14,9,1,2005,4
15,9,1,2005,4
16,9,1,2005,4
17,9,1,2005,4
18,9,1,2005,4
19,9,1,2005,4
20,9,1,2005,4
21,9,1,2005,4
22,9,1,2005,3
23,9,1,2005,3
0,9,2,2005,2
1,9,0,2005,1
2,9,0,2005,1
3,9,0,2005,1
4,9,0,2005,1
5,9,0,2005,1
6,9,0,2005,1
7,9,0,2005,2
8,9,0,2005,2
9,9,0,2005,2
10,9,0,2005,3
11,9,0,2005,3
12,9,0,2005,3
13,9,0,2005,3
14,9,0,2005,3
15,9,0,2005,4
16,9,0,2005,4
17,9,0,2005,4
18,9,0,2005,4
19,9,0,2005,4
20,9,0,2005,4
21,9,0,2005,4
22,9,0,2005,4
23,9,0,2005,3
0,9,1,2005,2
1,9,6,2005,1
2,9,6,2005,0
3,9,6,2005,0
4,9,6,2005,0
5,9,6,2005,0
6,9,6,2005,0
7,9,6,2005,0
8,9,6,2005,0
9,9,6,2005,1
10,9,6,2005,1
11,9,6,2005,1
12,9,6,2005,2
13,9,6,2005,2
14,9,6,2005,2
15,9,6,2005,2
16,9,6,2005,2
17,9,6,2005,3
18,9,6,2005,3
19,9,6,2005,3
20,9,6,2005,3
21,9,6,2005,3
22,9,6,2005,2
23,9,6,2005,2
0,9,0,2005,1
1,9,5,2005,1
2,9,5,2005,1
3,9,5,2005,1
4,9,5,2005,1
5,9,5,2005,1
6,9,5,2005,1
7,9,5,2005,1
8,9,5,2005,1
9,9,5,2005,1
10,9,5,2005,2
11,9,5,2005,2
12,9,5,2005,2
13,9,5,2005,2
14,9,5,2005,2
15,9,5,2005,2
16,9,5,2005,2
17,9,5,2005,2
18,9,5,2005,2
19,9,5,2005,2
20,9,5,2005,2
21,9,5,2005,2
22,9,5,2005,2
